Año,ODS,Clave de metrópoli,Metrópoli,Índice,Ranking,Tipo de avance (flecha),Color del semáforo
2015,5,02.2.02,Ensenada,58.72704423,42,,Amarillo
2015,5,02.2.03,Mexicali,64.46653813,21,,Amarillo
2015,5,03.2.01,La Paz,61.86836351,29,,Amarillo
2015,5,03.2.02,Los Cabos,51.46970508,61,,Naranja
2015,5,04.2.01,Campeche,67.84534359,11,,Amarillo
2015,5,05.1.01,La Laguna,37.20504802,76,,Naranja
2015,5,05.1.02,Monclova-Frontera,37.87489836,75,,Naranja
2015,5,05.1.03,Piedras Negras,29.82716549,81,,Naranja
2015,5,05.1.04,Saltillo,46.72556074,67,,Naranja
2015,5,05.3.05,Sabinas,38.36087543,74,,Naranja
2015,5,06.1.01,ZM de Colima-Villa de Álvarez,78.50832328,1,,Amarillo
2015,5,06.3.02,Tecomán,34.52737723,78,,Naranja
2015,5,07.1.01,Tapachula,47.7026805,63,,Naranja
2015,5,07.1.02,Tuxtla Gutiérrez,54.91735815,53,,Naranja
2015,5,08.1.01,ZM de Chihuahua,60.72358894,34,,Amarillo
2015,5,08.1.02,Delicias,55.94750786,47,,Naranja
2015,5,08.2.03,Juárez,52.13442806,58,,Amarillo
2015,5,09.1.01,ZM de la Ciudad de México,67.15062398,12,,Amarillo
2015,5,10.2.01,Metrópoli de Durango,62.1378501,28,,Amarillo
2015,5,11.1.01,Celaya,51.88029025,59,,Amarillo
2015,5,11.1.02,León,55.26517359,51,,Amarillo
2015,5,11.2.03,Metrópoli de Guanajuato,63.19071173,25,,Amarillo
2015,5,11.2.04,Irapuato,47.13869688,65,,Naranja
2015,5,11.3.05,Moroleón-Uriangato,59.38736616,39,,Amarillo
2015,5,11.3.06,Silao,47.41151998,64,,Naranja
2015,5,12.1.01,Chilpancingo,36.57903671,77,,Amarillo
2015,5,12.2.02,Acapulco,29.8309096,80,,Naranja
2015,5,13.1.01,Pachuca,71.50321726,3,,Verde claro
2015,5,13.1.02,Tulancingo,63.40042364,23,,Amarillo
2015,5,14.1.01,Guadalajara,60.80998627,33,,Amarillo
2015,5,14.1.02,Puerto Vallarta,60.53577176,35,,Amarillo
2015,5,14.3.03,Ocotlán,38.53238662,73,,Naranja
2015,5,15.1.01,Toluca,55.53434063,48,,Amarillo
2015,5,16.1.01,La Piedad-Pénjamo,38.79839939,72,,Naranja
2015,5,16.1.02,Morelia,61.4178328,30,,Naranja
2015,5,16.1.03,Zamora,32.25944815,79,,Naranja
2015,5,16.2.04,Uruapan,39.36380592,71,,Naranja
2015,5,16.3.05,Lázaro Cárdenas,39.67463599,70,,Amarillo
2015,5,17.1.01,Cuautla,46.57344144,68,,Naranja
2015,5,17.1.02,Cuernavaca,63.26223093,24,,Amarillo
2015,5,18.1.01,Tepic,60.95064482,32,,Amarillo
2015,5,19.1.01,Monterrey,62.44534356,27,,Amarillo
2015,5,20.1.01,ZM de Oaxaca,68.47367967,8,,Amarillo
2015,5,20.3.03,Salina Cruz,76.05617757,2,,Verde claro
2015,5,21.1.01,ZM de Puebla-Tlaxcala,59.03169322,41,,Amarillo
2015,5,21.1.02,San Martín Texmelucan,46.95657577,66,,Naranja
2015,5,21.1.03,Tehuacán,66.61023144,16,,Amarillo
2015,5,21.3.04,Huauchinango,53.74307016,55,,Amarillo
2015,5,22.1.01,ZM de Querétaro,66.78316445,14,,Amarillo
2015,5,23.1.01,Cancún,59.57055616,38,,Amarillo
2015,5,23.2.02,Chetumal,65.38851761,18,,Amarillo
2015,5,23.2.03,Playa del Carmen,56.20568437,45,,Amarillo
2015,5,24.1.01,ZM de San Luis Potosí,66.76001534,15,,Amarillo
2015,5,24.3.03,Rioverde,68.06165452,9,,Amarillo
2015,5,25.2.01,Culiacán,56.08026506,46,,Amarillo
2015,5,25.2.02,Los Mochis,64.94938291,19,,Amarillo
2015,5,25.2.03,Mazatlán,69.63156707,4,,Amarillo
2015,5,26.1.01,Guaymas,53.13585419,56,,Naranja
2015,5,26.2.02,Ciudad Obregón,65.50038238,17,,Amarillo
2015,5,26.2.03,Hermosillo,68.77265176,7,,Amarillo
2015,5,26.2.04,Nogales,52.24158589,57,,Amarillo
2015,5,27.1.01,Villahermosa,55.30554354,50,,Naranja
2015,5,28.1.01,Reynosa,51.71878661,60,,Naranja
2015,5,28.1.02,Tampico,67.03813686,13,,Amarillo
2015,5,28.2.03,Ciudad Victoria,55.18840042,52,,Amarillo
2015,5,28.2.04,Matamoros,53.81841673,54,,Naranja
2015,5,28.2.05,Nuevo Laredo,48.56438071,62,,Amarillo
2015,5,29.1.01,Tlaxcala-Apizaco,59.83383778,36,,Amarillo
2015,5,29.3.02,Huamantla,39.96818702,69,,Naranja
2015,5,30.1.01,Coatzacoalcos,67.91212083,10,,Verde claro
2015,5,30.1.02,Córdoba,62.66599876,26,,Verde claro
2015,5,30.1.03,Minatitlán,55.46611676,49,,Naranja
2015,5,30.1.04,Orizaba,64.43777031,22,,Amarillo
2015,5,30.1.05,Poza Rica,61.27598643,31,,Amarillo
2015,5,30.1.06,ZM de Veracruz,64.86548632,20,,Amarillo
2015,5,30.1.07,Xalapa,59.15143511,40,,Naranja
2015,5,31.1.01,Mérida,69.44966245,5,,Amarillo
2015,5,31.3.02,Valladolid,69.3472232,6,,Amarillo
2015,5,32.1.01,Zacatecas-Guadalupe,56.71032948,44,,Amarillo
2015,6,00.0.00,Promedio,60.05672176,,,Amarillo
2015,6,01.1.01,ZM de Aguascalientes,65.70123952,44,,Amarillo
2015,6,02.1.01,Tijuana,71.53620577,35,,Verde claro
2015,6,02.2.02,Ensenada,77.97302722,15,,Verde claro
2015,6,02.2.03,Mexicali,79.1448153,14,,Verde oscuro
2015,6,03.2.01,La Paz,76.27560638,23,,Amarillo
2015,6,03.2.02,Los Cabos,77.129987,17,,Amarillo
2015,6,04.2.01,Campeche,59.65848617,52,,Naranja
2015,6,05.1.01,La Laguna,77.4953328,16,,Amarillo
2015,6,05.1.02,Monclova-Frontera,69.46567226,40,,Verde claro
2015,6,05.1.03,Piedras Negras,87.99717689,2,,Verde oscuro
2015,6,05.1.04,Saltillo,62.62402592,48,,Amarillo
2015,6,05.3.05,Sabinas,76.85835854,19,,Verde oscuro
2015,6,06.1.01,ZM de Colima-Villa de Álvarez,83.30637794,5,,Verde claro
2015,6,06.3.02,Tecomán,75.99365969,24,,Amarillo
2015,6,07.1.01,Tapachula,61.947569,49,,Amarillo
2015,6,07.1.02,Tuxtla Gutiérrez,69.93022038,39,,Amarillo
2015,6,08.1.01,ZM de Chihuahua,72.02603221,33,,Amarillo
2015,6,08.1.02,Delicias,67.95130838,42,,Amarillo
2015,6,08.2.03,Juárez,70.99148402,38,,Amarillo
2015,6,09.1.01,ZM de la Ciudad de México,38.60355002,77,,Amarillo
2015,6,10.2.01,Metrópoli de Durango,76.89447008,18,,Verde claro
2015,6,11.1.01,Celaya,56.33682562,60,,Amarillo
2015,6,11.1.02,León,60.61797439,50,,Verde claro
2015,6,11.2.03,Metrópoli de Guanajuato,74.31313643,27,,Verde oscuro
2015,6,11.2.04,Irapuato,47.95450431,71,,Naranja
2015,6,11.3.05,Moroleón-Uriangato,59.84991588,51,,Naranja
2015,6,11.3.06,Silao,35.1754638,80,,Naranja
2015,6,12.1.01,Chilpancingo,45.62695125,72,,Rojo
2015,6,12.2.02,Acapulco,63.63355604,46,,Verde oscuro
2015,6,13.1.01,Pachuca,53.32372915,64,,Naranja
2015,6,13.1.02,Tulancingo,48.1547554,70,,Naranja
2015,6,14.1.01,Guadalajara,65.04800853,45,,Amarillo
2015,6,14.1.02,Puerto Vallarta,91.19633617,1,,Verde oscuro
2015,6,14.3.03,Ocotlán,63.1187873,47,,Amarillo
2015,6,15.1.01,Toluca,36.16439413,79,,Amarillo
2015,6,16.1.01,La Piedad-Pénjamo,43.50544937,74,,Amarillo
2015,6,16.1.02,Morelia,58.38019428,55,,Amarillo
2015,6,16.1.03,Zamora,56.40295864,59,,Verde claro
2015,6,16.2.04,Uruapan,68.90437241,41,,Verde claro
2015,6,16.3.05,Lázaro Cárdenas,76.75500789,20,,Verde oscuro
2015,6,17.1.01,Cuautla,41.8301671,76,,Naranja
2015,6,17.1.02,Cuernavaca,43.57909844,73,,Naranja
2015,6,18.1.01,Tepic,73.93280279,29,,Verde oscuro
2015,6,19.1.01,Monterrey,76.29725573,21,,Verde claro
2015,6,20.1.01,ZM de Oaxaca,53.77147994,63,,Naranja
2015,6,20.3.03,Salina Cruz,79.53089613,13,,Verde oscuro
2015,6,21.1.01,ZM de Puebla-Tlaxcala,51.34158519,67,,Naranja
2015,6,21.1.02,San Martín Texmelucan,57.34134615,56,,Naranja
2015,6,21.1.03,Tehuacán,43.17625907,75,,Verde oscuro
2015,6,21.3.04,Huauchinango,56.21584848,61,,Verde claro
2015,6,22.1.01,ZM de Querétaro,48.75930638,69,,Verde claro
2015,6,23.1.01,Cancún,79.55501266,12,,Verde claro
2015,6,23.2.02,Chetumal,58.39864355,54,,Naranja
2015,6,23.2.03,Playa del Carmen,82.58423759,7,,Verde claro
2015,6,24.1.01,ZM de San Luis Potosí,71.15673947,37,,Amarillo
2015,6,24.3.03,Rioverde,83.91909927,3,,Verde oscuro
2015,6,25.2.01,Culiacán,82.20323237,8,,Verde claro
2015,6,25.2.02,Los Mochis,79.91081569,11,,Verde oscuro
2015,6,25.2.03,Mazatlán,83.12291455,6,,Verde claro
2015,6,26.1.01,Guaymas,52.51943304,65,,Amarillo
2015,6,26.2.02,Ciudad Obregón,75.49879984,25,,Amarillo
2015,6,26.2.03,Hermosillo,51.26632371,68,,Verde claro
2015,6,26.2.04,Nogales,73.85857592,30,,Verde oscuro
2015,6,27.1.01,Villahermosa,71.88267534,34,,Verde oscuro
2015,6,28.1.01,Reynosa,66.0749884,43,,Amarillo
2015,6,28.1.02,Tampico,83.67038491,4,,Verde claro
2015,6,28.2.03,Ciudad Victoria,76.29537981,22,,Verde oscuro
2015,6,28.2.04,Matamoros,74.58596134,26,,Amarillo
2015,6,28.2.05,Nuevo Laredo,73.54255471,31,,Amarillo
2015,6,29.1.01,Tlaxcala-Apizaco,52.29578635,66,,Rojo
2015,6,29.3.02,Huamantla,21.86945114,81,,Naranja
2015,6,30.1.01,Coatzacoalcos,72.67580979,32,,Amarillo
2015,6,30.1.02,Córdoba,56.52426545,58,,Verde claro
2015,6,30.1.03,Minatitlán,53.83208155,62,,Verde oscuro
2015,6,30.1.04,Orizaba,58.91887373,53,,Naranja
2015,6,30.1.05,Poza Rica,56.97923052,57,,Verde oscuro
2015,6,30.1.06,ZM de Veracruz,80.14156766,10,,Verde claro
2015,6,30.1.07,Xalapa,74.18233341,28,,Verde oscuro
2015,6,31.1.01,Mérida,71.27182762,36,,Verde claro
2015,6,31.3.02,Valladolid,38.41613662,78,,Naranja
2015,6,32.1.01,Zacatecas-Guadalupe,81.42739385,9,,Verde claro
2015,7,00.0.00,Promedio,54.10099658,,,Amarillo
2015,7,01.1.01,ZM de Aguascalientes,66.30789913,3,,Amarillo
2015,7,02.1.01,Tijuana,56.5498364,12,,Verde claro
2015,7,02.2.02,Ensenada,39.44503991,77,,Rojo
2015,7,02.2.03,Mexicali,41.89727746,70,,Naranja
2015,7,03.2.01,La Paz,44.27090492,59,,Naranja
2015,7,03.2.02,Los Cabos,41.60572689,71,,Rojo
2015,7,04.2.01,Campeche,40.45460159,74,,Naranja
2015,7,05.1.01,La Laguna,51.55721483,29,,Naranja
2015,7,05.1.02,Monclova-Frontera,45.53967453,50,,Amarillo
2015,7,05.1.03,Piedras Negras,40.63783036,73,,Naranja
2015,7,05.1.04,Saltillo,48.02232494,44,,Naranja
2015,7,05.3.05,Sabinas,45.80970438,49,,Naranja
2015,7,06.1.01,ZM de Colima-Villa de Álvarez,53.47711437,21,,Naranja
2015,7,06.3.02,Tecomán,38.48650473,78,,Amarillo
2015,7,07.1.01,Tapachula,44.3755646,56,,Amarillo
2015,7,07.1.02,Tuxtla Gutiérrez,49.89179945,34,,Amarillo
2015,7,08.1.01,ZM de Chihuahua,51.560315,28,,Naranja
2015,7,08.1.02,Delicias,49.36828979,38,,Naranja
2015,7,08.2.03,Juárez,51.71096558,26,,Naranja
2015,7,09.1.01,ZM de la Ciudad de México,52.6297936,25,,Amarillo
2015,7,10.2.01,Metrópoli de Durango,59.74815176,8,,Amarillo
2015,7,11.1.01,Celaya,58.54976211,10,,Amarillo
2015,7,11.1.02,León,53.6946451,19,,Amarillo
2015,7,11.2.03,Metrópoli de Guanajuato,55.45222439,13,,Amarillo
2015,7,11.2.04,Irapuato,49.72196975,36,,Amarillo
2015,7,11.3.05,Moroleón-Uriangato,64.19908365,5,,Amarillo
2015,7,11.3.06,Silao,54.85237985,15,,Naranja
2015,7,12.1.01,Chilpancingo,42.92134149,66,,Amarillo
2015,7,12.2.02,Acapulco,44.73635737,54,,Verde claro
2015,7,13.1.01,Pachuca,60.96068502,7,,Verde claro
2015,7,13.1.02,Tulancingo,52.67531698,24,,Amarillo
2015,7,14.1.01,Guadalajara,59.67579734,9,,Amarillo
2015,7,14.1.02,Puerto Vallarta,44.34865685,58,,Amarillo
2015,7,14.3.03,Ocotlán,68.35449034,1,,Verde claro
2015,7,15.1.01,Toluca,53.10196277,22,,Amarillo
2015,7,16.1.01,La Piedad-Pénjamo,64.93733698,4,,Amarillo
2015,7,16.1.02,Morelia,66.35941266,2,,Amarillo
2015,7,16.1.03,Zamora,58.09967976,11,,Amarillo
2015,7,16.2.04,Uruapan,51.60166299,27,,Amarillo
2015,7,16.3.05,Lázaro Cárdenas,37.43525765,79,,Naranja
2015,7,17.1.01,Cuautla,48.68808148,41,,Amarillo
2015,7,17.1.02,Cuernavaca,49.37616523,37,,Amarillo
2015,7,18.1.01,Tepic,54.36381617,17,,Naranja
2015,7,19.1.01,Monterrey,49.36571932,39,,Naranja
2015,7,20.1.01,ZM de Oaxaca,50.21431536,33,,Naranja
2015,7,20.3.03,Salina Cruz,44.0739458,61,,Naranja
2015,7,21.1.01,ZM de Puebla-Tlaxcala,53.68164467,20,,Naranja
2015,7,21.1.02,San Martín Texmelucan,54.55973896,16,,Amarillo
2015,7,21.1.03,Tehuacán,47.36449545,45,,Amarillo
2015,7,21.3.04,Huauchinango,43.74781401,62,,Naranja
2015,7,22.1.01,ZM de Querétaro,54.31137373,18,,Naranja
2015,7,23.1.01,Cancún,42.6922544,67,,Amarillo
2015,7,23.2.02,Chetumal,42.37736512,68,,Amarillo
2015,7,23.2.03,Playa del Carmen,42.99193466,65,,Amarillo
2015,7,24.1.01,ZM de San Luis Potosí,51.52310975,30,,Amarillo
2015,7,24.3.03,Rioverde,42.31066584,69,,Amarillo
2015,7,25.2.01,Culiacán,53.01987854,23,,Amarillo
2015,7,25.2.02,Los Mochis,46.02957555,48,,Naranja
2015,7,25.2.03,Mazatlán,43.06347113,64,,Amarillo
2015,7,26.1.01,Guaymas,40.18105561,75,,Naranja
2015,7,26.2.02,Ciudad Obregón,48.95666148,40,,Naranja
2015,7,26.2.03,Hermosillo,40.11178297,76,,Naranja
2015,7,26.2.04,Nogales,46.36838212,47,,Amarillo
2015,7,27.1.01,Villahermosa,45.21451896,52,,Amarillo
2015,7,28.1.01,Reynosa,43.14513154,63,,Amarillo
2015,7,28.1.02,Tampico,44.35036483,57,,Amarillo
2015,7,28.2.03,Ciudad Victoria,45.21243991,53,,Amarillo
2015,7,28.2.04,Matamoros,41.1262538,72,,Amarillo
2015,7,28.2.05,Nuevo Laredo,44.16926947,60,,Naranja
2015,7,29.1.01,Tlaxcala-Apizaco,54.98147308,14,,Amarillo
2015,7,29.3.02,Huamantla,51.22729723,31,,Amarillo
2015,7,30.1.01,Coatzacoalcos,48.1471049,42,,Naranja
2015,7,30.1.02,Córdoba,47.21398683,46,,Naranja
2015,7,30.1.03,Minatitlán,30.31464199,80,,Naranja
2015,7,30.1.04,Orizaba,49.77533695,35,,Amarillo
2015,7,30.1.05,Poza Rica,45.24553775,51,,Naranja
2015,7,30.1.06,ZM de Veracruz,48.13345213,43,,Naranja
2015,7,30.1.07,Xalapa,50.364962,32,,Verde claro
2015,7,31.1.01,Mérida,44.4362644,55,,Naranja
2015,7,31.3.02,Valladolid,28.28116212,81,,Amarillo
2015,7,32.1.01,Zacatecas-Guadalupe,63.97723411,6,,Amarillo
2015,8,00.0.00,Promedio,52.20806194,,,Amarillo
2015,8,01.1.01,ZM de Aguascalientes,50.81437967,33,,Amarillo
2015,8,02.1.01,Tijuana,57.89711039,17,,Amarillo
2015,8,02.2.02,Ensenada,45.78300722,42,,Amarillo
2015,8,02.2.03,Mexicali,66.25758394,6,,Amarillo
2015,8,03.2.01,La Paz,64.99096759,7,,Verde claro
2015,8,03.2.02,Los Cabos,64.39532088,10,,Amarillo
2015,8,04.2.01,Campeche,49.48937674,37,,Amarillo
2015,8,05.1.01,La Laguna,53.45733782,23,,Amarillo
2015,8,05.1.02,Monclova-Frontera,56.64660632,20,,Amarillo
2015,8,05.1.03,Piedras Negras,52.0349108,28,,Amarillo
2015,8,05.1.04,Saltillo,69.33865073,5,,Verde claro
2015,8,05.3.05,Sabinas,44.04318912,47,,Amarillo
2015,8,06.1.01,ZM de Colima-Villa de Álvarez,52.24751068,26,,Amarillo
2015,8,06.3.02,Tecomán,23.24537672,73,,Naranja
2015,8,07.1.01,Tapachula,28.04658986,68,,Naranja
2015,8,07.1.02,Tuxtla Gutiérrez,41.00896777,50,,Amarillo
2015,8,08.1.01,ZM de Chihuahua,71.82286453,3,,Verde claro
2015,8,08.1.02,Delicias,34.16076354,63,,Naranja
2015,8,08.2.03,Juárez,64.84846727,8,,Verde claro
2015,8,09.1.01,ZM de la Ciudad de México,52.14947379,27,,Amarillo
2015,8,10.2.01,Metrópoli de Durango,44.75886714,45,,Amarillo
2015,8,11.1.01,Celaya,39.52549567,54,,Amarillo
2015,8,11.1.02,León,41.91256888,49,,Amarillo
2015,8,11.2.03,Metrópoli de Guanajuato,61.23515653,13,,Naranja
2015,8,11.2.04,Irapuato,35.59836916,59,,Naranja
2015,8,11.3.05,Moroleón-Uriangato,6.698648053,81,,Naranja
2015,8,11.3.06,Silao,32.11723731,65,,Naranja
2015,8,12.1.01,Chilpancingo,37.83764707,58,,Naranja
2015,8,12.2.02,Acapulco,35.07600703,61,,Naranja
2015,8,13.1.01,Pachuca,47.21122899,41,,Amarillo
2015,8,13.1.02,Tulancingo,16.5520484,78,,Naranja
2015,8,14.1.01,Guadalajara,58.11156323,15,,Amarillo
2015,8,14.1.02,Puerto Vallarta,49.6981309,34,,Amarillo
2015,8,14.3.03,Ocotlán,18.62647203,76,,Naranja
2015,8,15.1.01,Toluca,45.08060909,43,,Amarillo
2015,8,16.1.01,La Piedad-Pénjamo,27.96097574,69,,Naranja
2015,8,16.1.02,Morelia,54.64470613,21,,Amarillo
2015,8,16.1.03,Zamora,35.34663107,60,,Naranja
2015,8,16.2.04,Uruapan,39.04840174,56,,Naranja
2015,8,16.3.05,Lázaro Cárdenas,40.80750333,51,,Naranja
2015,8,17.1.01,Cuautla,25.1230019,72,,Naranja
2015,8,17.1.02,Cuernavaca,40.58885125,52,,Naranja
2015,8,18.1.01,Tepic,44.4457907,46,,Amarillo
2015,8,19.1.01,Monterrey,71.97731353,2,,Verde claro
2015,8,20.1.01,ZM de Oaxaca,39.05453626,55,,Amarillo
2015,8,20.3.03,Salina Cruz,52.96200653,24,,Amarillo
2015,8,21.1.01,ZM de Puebla-Tlaxcala,42.83826279,48,,Amarillo
2015,8,21.1.02,San Martín Texmelucan,13.27356971,79,,Naranja
2015,8,21.1.03,Tehuacán,34.7001728,62,,Naranja
2015,8,21.3.04,Huauchinango,17.24629013,77,,Rojo
2015,8,22.1.01,ZM de Querétaro,64.70714334,9,,Amarillo
2015,8,23.1.01,Cancún,64.31658982,11,,Amarillo
2015,8,23.2.02,Chetumal,50.88235746,32,,Amarillo
2015,8,23.2.03,Playa del Carmen,71.62533208,4,,Verde claro
2015,8,24.1.01,ZM de San Luis Potosí,60.43187857,14,,Amarillo
2015,8,24.3.03,Rioverde,22.46571401,74,,Naranja
2015,8,25.2.01,Culiacán,62.54990346,12,,Amarillo
2015,8,25.2.02,Los Mochis,48.33271872,40,,Amarillo
2015,8,25.2.03,Mazatlán,52.00813168,29,,Amarillo
2015,8,26.1.01,Guaymas,49.49750186,36,,Naranja
2015,8,26.2.02,Ciudad Obregón,51.44010195,30,,Amarillo
2015,8,26.2.03,Hermosillo,76.21381388,1,,Verde claro
2015,8,26.2.04,Nogales,53.9895029,22,,Naranja
2015,8,27.1.01,Villahermosa,48.47013623,39,,Amarillo
2015,8,28.1.01,Reynosa,44.88155052,44,,Amarillo
2015,8,28.1.02,Tampico,50.90462138,31,,Amarillo
2015,8,28.2.03,Ciudad Victoria,58.07376047,16,,Naranja
2015,8,28.2.04,Matamoros,38.52671995,57,,Naranja
2015,8,28.2.05,Nuevo Laredo,48.8994871,38,,Naranja
2015,8,29.1.01,Tlaxcala-Apizaco,28.17817346,67,,Naranja
2015,8,29.3.02,Huamantla,10.8957825,80,,Naranja
2015,8,30.1.01,Coatzacoalcos,57.72872859,18,,Verde claro
2015,8,30.1.02,Córdoba,31.01990593,66,,Naranja
2015,8,30.1.03,Minatitlán,33.03226104,64,,Naranja
2015,8,30.1.04,Orizaba,26.41901432,71,,Amarillo
2015,8,30.1.05,Poza Rica,27.51012396,70,,Naranja
2015,8,30.1.06,ZM de Veracruz,52.90956605,25,,Amarillo
2015,8,30.1.07,Xalapa,40.34432668,53,,Amarillo
2015,8,31.1.01,Mérida,57.03828745,19,,Amarillo
2015,8,31.3.02,Valladolid,20.34671818,75,,Naranja
2015,8,32.1.01,Zacatecas-Guadalupe,49.66188497,35,,Amarillo
2015,9,00.0.00,Promedio,59.02191086,,,Amarillo
2015,9,01.1.01,ZM de Aguascalientes,65.47565906,18,,Amarillo
2015,9,02.1.01,Tijuana,69.6309512,12,,Verde claro
2015,9,02.2.02,Ensenada,56.07762261,38,,Verde claro
2015,9,02.2.03,Mexicali,64.06248208,19,,Verde claro
2015,9,03.2.01,La Paz,62.77181725,20,,Verde claro
2015,9,03.2.02,Los Cabos,52.74626607,47,,Amarillo
2015,9,04.2.01,Campeche,77.03620879,2,,Amarillo
2015,9,05.1.01,La Laguna,56.03144564,39,,Amarillo
2015,9,05.1.02,Monclova-Frontera,61.49580495,23,,Amarillo
2015,9,05.1.03,Piedras Negras,55.75513419,41,,Amarillo
2015,9,05.1.04,Saltillo,70.51904087,10,,Verde claro
2015,9,05.3.05,Sabinas,47.30825616,58,,Amarillo
2015,9,06.1.01,ZM de Colima-Villa de Álvarez,61.16847339,24,,Amarillo
2015,9,06.3.02,Tecomán,26.96155061,78,,Naranja
2015,9,07.1.01,Tapachula,32.43476609,73,,Naranja
2015,9,07.1.02,Tuxtla Gutiérrez,49.08614996,53,,Naranja
2015,9,08.1.01,ZM de Chihuahua,74.11626176,7,,Verde claro
2015,9,08.1.02,Delicias,62.43733217,22,,Verde claro
2015,9,08.2.03,Juárez,70.03441399,11,,Verde oscuro
2015,9,09.1.01,ZM de la Ciudad de México,59.72282161,29,,Amarillo
2015,9,10.2.01,Metrópoli de Durango,76.65373188,4,,Verde claro
2015,9,11.1.01,Celaya,52.81109224,45,,Amarillo
2015,9,11.1.02,León,57.38290865,35,,Amarillo
2015,9,11.2.03,Metrópoli de Guanajuato,37.6265774,68,,Naranja
2015,9,11.2.04,Irapuato,50.19471903,52,,Amarillo
2015,9,11.3.05,Moroleón-Uriangato,32.53506914,71,,Naranja
2015,9,11.3.06,Silao,51.58927256,48,,Rojo
2015,9,12.1.01,Chilpancingo,40.50992087,66,,Naranja
2015,9,12.2.02,Acapulco,41.3100878,65,,Naranja
2015,9,13.1.01,Pachuca,48.72073207,55,,Naranja
2015,9,13.1.02,Tulancingo,25.57766442,79,,Naranja
2015,9,14.1.01,Guadalajara,67.35849958,14,,Verde claro
2015,9,14.1.02,Puerto Vallarta,48.09237014,57,,Amarillo
2015,9,14.3.03,Ocotlán,43.30163229,61,,Amarillo
2015,9,15.1.01,Toluca,48.14863326,56,,Amarillo
2015,9,16.1.01,La Piedad-Pénjamo,32.31866366,74,,Naranja
2015,9,16.1.02,Morelia,59.07287215,31,,Amarillo
2015,9,16.1.03,Zamora,44.6825621,59,,Naranja
2015,9,16.2.04,Uruapan,41.93511175,64,,Naranja
2015,9,16.3.05,Lázaro Cárdenas,58.26413646,33,,Amarillo
2015,9,17.1.01,Cuautla,34.37564061,69,,Amarillo
2015,9,17.1.02,Cuernavaca,50.68761645,51,,Amarillo
2015,9,18.1.01,Tepic,52.76909729,46,,Verde claro
2015,9,19.1.01,Monterrey,71.06688958,8,,Verde claro
2015,9,20.1.01,ZM de Oaxaca,43.8519896,60,,Amarillo
2015,9,20.3.03,Salina Cruz,42.69828006,62,,Amarillo
2015,9,21.1.01,ZM de Puebla-Tlaxcala,50.83276299,50,,Amarillo
2015,9,21.1.02,San Martín Texmelucan,39.12447912,67,,Naranja
2015,9,21.1.03,Tehuacán,42.31480399,63,,Amarillo
2015,9,21.3.04,Huauchinango,13.53777038,81,,Naranja
2015,9,22.1.01,ZM de Querétaro,76.83079875,3,,Verde claro
2015,9,23.1.01,Cancún,58.6100826,32,,Amarillo
2015,9,23.2.02,Chetumal,53.20840947,43,,Amarillo
2015,9,23.2.03,Playa del Carmen,48.98884992,54,,Amarillo
2015,9,24.1.01,ZM de San Luis Potosí,74.19818171,6,,Verde claro
2015,9,24.3.03,Rioverde,34.27313828,70,,Naranja
2015,9,25.2.01,Culiacán,59.88504562,28,,Verde claro
2015,9,25.2.02,Los Mochis,65.96247281,17,,Amarillo
2015,9,25.2.03,Mazatlán,59.69072734,30,,Verde claro
2015,9,26.1.01,Guaymas,78.8580239,1,,Amarillo
2015,9,26.2.02,Ciudad Obregón,55.77510307,40,,Verde claro
2015,9,26.2.03,Hermosillo,75.62140722,5,,Verde claro
2015,9,26.2.04,Nogales,70.78779534,9,,Verde claro
2015,9,27.1.01,Villahermosa,56.81716896,36,,Amarillo
2015,9,28.1.01,Reynosa,60.73582034,25,,Naranja
2015,9,28.1.02,Tampico,56.25127899,37,,Amarillo
2015,9,28.2.03,Ciudad Victoria,57.4913953,34,,Verde claro
2015,9,28.2.04,Matamoros,60.55612696,26,,Amarillo
2015,9,28.2.05,Nuevo Laredo,60.17733625,27,,Amarillo
2015,9,29.1.01,Tlaxcala-Apizaco,16.18451827,80,,Naranja
2015,9,29.3.02,Huamantla,27.2732471,77,,Rojo
2015,9,30.1.01,Coatzacoalcos,55.66589355,42,,Amarillo
2015,9,30.1.02,Córdoba,52.92697459,44,,Naranja
2015,9,30.1.03,Minatitlán,32.47000954,72,,Naranja
2015,9,30.1.04,Orizaba,29.60314981,76,,Naranja
2015,9,30.1.05,Poza Rica,69.46088675,13,,Amarillo
2015,9,30.1.06,ZM de Veracruz,66.90235038,15,,Amarillo
2015,9,30.1.07,Xalapa,62.55570675,21,,Verde claro
2015,9,31.1.01,Mérida,66.13480632,16,,Verde claro
2015,9,31.3.02,Valladolid,29.76274268,75,,Rojo
2015,9,32.1.01,Zacatecas-Guadalupe,51.46852763,49,,Amarillo
2015,10,00.0.00,Promedio,67.25417245,,,Amarillo
2015,10,01.1.01,ZM de Aguascalientes,75.80716254,13,,Verde claro
2015,10,02.1.01,Tijuana,75.35236455,14,,Amarillo
2015,10,02.2.02,Ensenada,75.17164406,15,,Amarillo
2015,10,02.2.03,Mexicali,56.19732695,56,,Amarillo
2015,10,03.2.01,La Paz,47.01164915,73,,Naranja
2015,10,03.2.02,Los Cabos,55.7658347,58,,Amarillo
2015,10,04.2.01,Campeche,70.13150914,30,,Amarillo
